nr;name;telephone;emailAddress;age;advisor;memberOf
12211;undergraduateStudent221;xxx-xxx-xxxx;undergraduateStudent221@department1.university0.edu;21;;1
12221;undergraduateStudent222;xxx-xxx-xxxx;undergraduateStudent222@department1.university0.edu;18;;1
12231;undergraduateStudent223;xxx-xxx-xxxx;undergraduateStudent223@department1.university0.edu;17;;1
12241;undergraduateStudent224;xxx-xxx-xxxx;undergraduateStudent224@department1.university0.edu;18;1053;1
12251;undergraduateStudent225;xxx-xxx-xxxx;undergraduateStudent225@department1.university0.edu;18;;1
12261;undergraduateStudent226;xxx-xxx-xxxx;undergraduateStudent226@department1.university0.edu;21;;1
12271;undergraduateStudent227;xxx-xxx-xxxx;undergraduateStudent227@department1.university0.edu;19;;1
12281;undergraduateStudent228;xxx-xxx-xxxx;undergraduateStudent228@department1.university0.edu;16;;1
12291;undergraduateStudent229;xxx-xxx-xxxx;undergraduateStudent229@department1.university0.edu;22;1013;1
12301;undergraduateStudent230;xxx-xxx-xxxx;undergraduateStudent230@department1.university0.edu;18;;1
12311;undergraduateStudent231;xxx-xxx-xxxx;undergraduateStudent231@department1.university0.edu;17;;1
12321;undergraduateStudent232;xxx-xxx-xxxx;undergraduateStudent232@department1.university0.edu;16;1092;1
12331;undergraduateStudent233;xxx-xxx-xxxx;undergraduateStudent233@department1.university0.edu;19;1062;1
12341;undergraduateStudent234;xxx-xxx-xxxx;undergraduateStudent234@department1.university0.edu;16;;1
12351;undergraduateStudent235;xxx-xxx-xxxx;undergraduateStudent235@department1.university0.edu;20;;1
12361;undergraduateStudent236;xxx-xxx-xxxx;undergraduateStudent236@department1.university0.edu;19;;1
12371;undergraduateStudent237;xxx-xxx-xxxx;undergraduateStudent237@department1.university0.edu;19;;1
12381;undergraduateStudent238;xxx-xxx-xxxx;undergraduateStudent238@department1.university0.edu;24;;1
12391;undergraduateStudent239;xxx-xxx-xxxx;undergraduateStudent239@department1.university0.edu;21;;1
12401;undergraduateStudent240;xxx-xxx-xxxx;undergraduateStudent240@department1.university0.edu;24;;1
12411;undergraduateStudent241;xxx-xxx-xxxx;undergraduateStudent241@department1.university0.edu;24;;1
12421;undergraduateStudent242;xxx-xxx-xxxx;undergraduateStudent242@department1.university0.edu;21;;1
12431;undergraduateStudent243;xxx-xxx-xxxx;undergraduateStudent243@department1.university0.edu;24;;1
12441;undergraduateStudent244;xxx-xxx-xxxx;undergraduateStudent244@department1.university0.edu;21;1061;1
12451;undergraduateStudent245;xxx-xxx-xxxx;undergraduateStudent245@department1.university0.edu;22;;1
12461;undergraduateStudent246;xxx-xxx-xxxx;undergraduateStudent246@department1.university0.edu;23;1082;1
12471;undergraduateStudent247;xxx-xxx-xxxx;undergraduateStudent247@department1.university0.edu;18;;1
12481;undergraduateStudent248;xxx-xxx-xxxx;undergraduateStudent248@department1.university0.edu;23;;1
12491;undergraduateStudent249;xxx-xxx-xxxx;undergraduateStudent249@department1.university0.edu;20;;1
12501;undergraduateStudent250;xxx-xxx-xxxx;undergraduateStudent250@department1.university0.edu;18;;1
12511;undergraduateStudent251;xxx-xxx-xxxx;undergraduateStudent251@department1.university0.edu;23;1043;1
12521;undergraduateStudent252;xxx-xxx-xxxx;undergraduateStudent252@department1.university0.edu;21;;1
12531;undergraduateStudent253;xxx-xxx-xxxx;undergraduateStudent253@department1.university0.edu;22;;1
12541;undergraduateStudent254;xxx-xxx-xxxx;undergraduateStudent254@department1.university0.edu;19;;1
12551;undergraduateStudent255;xxx-xxx-xxxx;undergraduateStudent255@department1.university0.edu;19;;1
12561;undergraduateStudent256;xxx-xxx-xxxx;undergraduateStudent256@department1.university0.edu;16;;1
12571;undergraduateStudent257;xxx-xxx-xxxx;undergraduateStudent257@department1.university0.edu;17;;1
12581;undergraduateStudent258;xxx-xxx-xxxx;undergraduateStudent258@department1.university0.edu;18;;1
12591;undergraduateStudent259;xxx-xxx-xxxx;undergraduateStudent259@department1.university0.edu;23;1013;1
12601;undergraduateStudent260;xxx-xxx-xxxx;undergraduateStudent260@department1.university0.edu;19;;1
12611;undergraduateStudent261;xxx-xxx-xxxx;undergraduateStudent261@department1.university0.edu;23;1033;1
12621;undergraduateStudent262;xxx-xxx-xxxx;undergraduateStudent262@department1.university0.edu;19;;1
12631;undergraduateStudent263;xxx-xxx-xxxx;undergraduateStudent263@department1.university0.edu;22;1021;1
12641;undergraduateStudent264;xxx-xxx-xxxx;undergraduateStudent264@department1.university0.edu;17;1002;1
12651;undergraduateStudent265;xxx-xxx-xxxx;undergraduateStudent265@department1.university0.edu;16;;1
12661;undergraduateStudent266;xxx-xxx-xxxx;undergraduateStudent266@department1.university0.edu;21;;1
12671;undergraduateStudent267;xxx-xxx-xxxx;undergraduateStudent267@department1.university0.edu;23;1002;1
12681;undergraduateStudent268;xxx-xxx-xxxx;undergraduateStudent268@department1.university0.edu;20;1081;1
12691;undergraduateStudent269;xxx-xxx-xxxx;undergraduateStudent269@department1.university0.edu;18;1023;1
12701;undergraduateStudent270;xxx-xxx-xxxx;undergraduateStudent270@department1.university0.edu;17;;1
12711;undergraduateStudent271;xxx-xxx-xxxx;undergraduateStudent271@department1.university0.edu;20;1023;1
12721;undergraduateStudent272;xxx-xxx-xxxx;undergraduateStudent272@department1.university0.edu;18;;1
12731;undergraduateStudent273;xxx-xxx-xxxx;undergraduateStudent273@department1.university0.edu;21;1033;1
12741;undergraduateStudent274;xxx-xxx-xxxx;undergraduateStudent274@department1.university0.edu;20;;1
12751;undergraduateStudent275;xxx-xxx-xxxx;undergraduateStudent275@department1.university0.edu;23;;1
12761;undergraduateStudent276;xxx-xxx-xxxx;undergraduateStudent276@department1.university0.edu;22;;1
12771;undergraduateStudent277;xxx-xxx-xxxx;undergraduateStudent277@department1.university0.edu;18;;1
12781;undergraduateStudent278;xxx-xxx-xxxx;undergraduateStudent278@department1.university0.edu;23;1051;1
12791;undergraduateStudent279;xxx-xxx-xxxx;undergraduateStudent279@department1.university0.edu;18;;1
12801;undergraduateStudent280;xxx-xxx-xxxx;undergraduateStudent280@department1.university0.edu;17;;1
12811;undergraduateStudent281;xxx-xxx-xxxx;undergraduateStudent281@department1.university0.edu;18;1011;1
12821;undergraduateStudent282;xxx-xxx-xxxx;undergraduateStudent282@department1.university0.edu;22;;1
12831;undergraduateStudent283;xxx-xxx-xxxx;undergraduateStudent283@department1.university0.edu;18;1011;1
12841;undergraduateStudent284;xxx-xxx-xxxx;undergraduateStudent284@department1.university0.edu;16;;1
12851;undergraduateStudent285;xxx-xxx-xxxx;undergraduateStudent285@department1.university0.edu;16;1043;1
12861;undergraduateStudent286;xxx-xxx-xxxx;undergraduateStudent286@department1.university0.edu;21;;1
12871;undergraduateStudent287;xxx-xxx-xxxx;undergraduateStudent287@department1.university0.edu;24;;1
12881;undergraduateStudent288;xxx-xxx-xxxx;undergraduateStudent288@department1.university0.edu;24;;1
12891;undergraduateStudent289;xxx-xxx-xxxx;undergraduateStudent289@department1.university0.edu;16;;1
12901;undergraduateStudent290;xxx-xxx-xxxx;undergraduateStudent290@department1.university0.edu;22;;1
12911;undergraduateStudent291;xxx-xxx-xxxx;undergraduateStudent291@department1.university0.edu;24;1043;1
12921;undergraduateStudent292;xxx-xxx-xxxx;undergraduateStudent292@department1.university0.edu;23;;1
12931;undergraduateStudent293;xxx-xxx-xxxx;undergraduateStudent293@department1.university0.edu;23;1011;1
12941;undergraduateStudent294;xxx-xxx-xxxx;undergraduateStudent294@department1.university0.edu;22;;1
12951;undergraduateStudent295;xxx-xxx-xxxx;undergraduateStudent295@department1.university0.edu;24;;1
12961;undergraduateStudent296;xxx-xxx-xxxx;undergraduateStudent296@department1.university0.edu;21;;1
12971;undergraduateStudent297;xxx-xxx-xxxx;undergraduateStudent297@department1.university0.edu;16;;1
12981;undergraduateStudent298;xxx-xxx-xxxx;undergraduateStudent298@department1.university0.edu;24;;1
12991;undergraduateStudent299;xxx-xxx-xxxx;undergraduateStudent299@department1.university0.edu;22;;1
13001;undergraduateStudent300;xxx-xxx-xxxx;undergraduateStudent300@department1.university0.edu;18;;1
13011;undergraduateStudent301;xxx-xxx-xxxx;undergraduateStudent301@department1.university0.edu;22;1042;1
13021;undergraduateStudent302;xxx-xxx-xxxx;undergraduateStudent302@department1.university0.edu;20;;1
13031;undergraduateStudent303;xxx-xxx-xxxx;undergraduateStudent303@department1.university0.edu;24;;1
13041;undergraduateStudent304;xxx-xxx-xxxx;undergraduateStudent304@department1.university0.edu;22;;1
13051;undergraduateStudent305;xxx-xxx-xxxx;undergraduateStudent305@department1.university0.edu;24;;1
13061;undergraduateStudent306;xxx-xxx-xxxx;undergraduateStudent306@department1.university0.edu;17;1092;1
13071;undergraduateStudent307;xxx-xxx-xxxx;undergraduateStudent307@department1.university0.edu;17;;1
13081;undergraduateStudent308;xxx-xxx-xxxx;undergraduateStudent308@department1.university0.edu;23;;1
13091;undergraduateStudent309;xxx-xxx-xxxx;undergraduateStudent309@department1.university0.edu;22;;1
13101;undergraduateStudent310;xxx-xxx-xxxx;undergraduateStudent310@department1.university0.edu;19;;1
13111;undergraduateStudent311;xxx-xxx-xxxx;undergraduateStudent311@department1.university0.edu;21;;1
13121;undergraduateStudent312;xxx-xxx-xxxx;undergraduateStudent312@department1.university0.edu;20;1012;1
13131;undergraduateStudent313;xxx-xxx-xxxx;undergraduateStudent313@department1.university0.edu;19;;1
13141;undergraduateStudent314;xxx-xxx-xxxx;undergraduateStudent314@department1.university0.edu;24;;1
13151;undergraduateStudent315;xxx-xxx-xxxx;undergraduateStudent315@department1.university0.edu;16;1071;1
13161;undergraduateStudent316;xxx-xxx-xxxx;undergraduateStudent316@department1.university0.edu;18;;1
13171;undergraduateStudent317;xxx-xxx-xxxx;undergraduateStudent317@department1.university0.edu;16;1051;1
13181;undergraduateStudent318;xxx-xxx-xxxx;undergraduateStudent318@department1.university0.edu;18;;1
13191;undergraduateStudent319;xxx-xxx-xxxx;undergraduateStudent319@department1.university0.edu;18;;1
13201;undergraduateStudent320;xxx-xxx-xxxx;undergraduateStudent320@department1.university0.edu;19;;1
13211;undergraduateStudent321;xxx-xxx-xxxx;undergraduateStudent321@department1.university0.edu;24;;1
13221;undergraduateStudent322;xxx-xxx-xxxx;undergraduateStudent322@department1.university0.edu;22;;1
13231;undergraduateStudent323;xxx-xxx-xxxx;undergraduateStudent323@department1.university0.edu;18;;1
13241;undergraduateStudent324;xxx-xxx-xxxx;undergraduateStudent324@department1.university0.edu;19;;1
13251;undergraduateStudent325;xxx-xxx-xxxx;undergraduateStudent325@department1.university0.edu;17;;1
13261;undergraduateStudent326;xxx-xxx-xxxx;undergraduateStudent326@department1.university0.edu;20;;1
13271;undergraduateStudent327;xxx-xxx-xxxx;undergraduateStudent327@department1.university0.edu;19;;1
13281;undergraduateStudent328;xxx-xxx-xxxx;undergraduateStudent328@department1.university0.edu;17;1042;1
13291;undergraduateStudent329;xxx-xxx-xxxx;undergraduateStudent329@department1.university0.edu;23;;1
13301;undergraduateStudent330;xxx-xxx-xxxx;undergraduateStudent330@department1.university0.edu;18;1061;1
13311;undergraduateStudent331;xxx-xxx-xxxx;undergraduateStudent331@department1.university0.edu;21;;1
13321;undergraduateStudent332;xxx-xxx-xxxx;undergraduateStudent332@department1.university0.edu;17;;1
13331;undergraduateStudent333;xxx-xxx-xxxx;undergraduateStudent333@department1.university0.edu;20;;1
13341;undergraduateStudent334;xxx-xxx-xxxx;undergraduateStudent334@department1.university0.edu;20;;1
13351;undergraduateStudent335;xxx-xxx-xxxx;undergraduateStudent335@department1.university0.edu;19;;1
13361;undergraduateStudent336;xxx-xxx-xxxx;undergraduateStudent336@department1.university0.edu;18;;1
13371;undergraduateStudent337;xxx-xxx-xxxx;undergraduateStudent337@department1.university0.edu;19;;1
13381;undergraduateStudent338;xxx-xxx-xxxx;undergraduateStudent338@department1.university0.edu;16;1013;1
13391;undergraduateStudent339;xxx-xxx-xxxx;undergraduateStudent339@department1.university0.edu;20;;1
13401;undergraduateStudent340;xxx-xxx-xxxx;undergraduateStudent340@department1.university0.edu;20;1061;1
13411;undergraduateStudent341;xxx-xxx-xxxx;undergraduateStudent341@department1.university0.edu;20;;1
13421;undergraduateStudent342;xxx-xxx-xxxx;undergraduateStudent342@department1.university0.edu;19;1043;1
13431;undergraduateStudent343;xxx-xxx-xxxx;undergraduateStudent343@department1.university0.edu;22;;1
13441;undergraduateStudent344;xxx-xxx-xxxx;undergraduateStudent344@department1.university0.edu;24;1002;1
13451;undergraduateStudent345;xxx-xxx-xxxx;undergraduateStudent345@department1.university0.edu;16;;1
13461;undergraduateStudent346;xxx-xxx-xxxx;undergraduateStudent346@department1.university0.edu;22;;1
13471;undergraduateStudent347;xxx-xxx-xxxx;undergraduateStudent347@department1.university0.edu;23;;1
13481;undergraduateStudent348;xxx-xxx-xxxx;undergraduateStudent348@department1.university0.edu;20;;1
13491;undergraduateStudent349;xxx-xxx-xxxx;undergraduateStudent349@department1.university0.edu;20;;1
13501;undergraduateStudent350;xxx-xxx-xxxx;undergraduateStudent350@department1.university0.edu;21;;1
13511;undergraduateStudent351;xxx-xxx-xxxx;undergraduateStudent351@department1.university0.edu;18;;1
13521;undergraduateStudent352;xxx-xxx-xxxx;undergraduateStudent352@department1.university0.edu;18;;1
13531;undergraduateStudent353;xxx-xxx-xxxx;undergraduateStudent353@department1.university0.edu;17;;1
13541;undergraduateStudent354;xxx-xxx-xxxx;undergraduateStudent354@department1.university0.edu;23;1062;1
13551;undergraduateStudent355;xxx-xxx-xxxx;undergraduateStudent355@department1.university0.edu;21;;1
13561;undergraduateStudent356;xxx-xxx-xxxx;undergraduateStudent356@department1.university0.edu;22;1041;1
13571;undergraduateStudent357;xxx-xxx-xxxx;undergraduateStudent357@department1.university0.edu;21;;1
13581;undergraduateStudent358;xxx-xxx-xxxx;undergraduateStudent358@department1.university0.edu;23;;1
13591;undergraduateStudent359;xxx-xxx-xxxx;undergraduateStudent359@department1.university0.edu;21;;1
13601;undergraduateStudent360;xxx-xxx-xxxx;undergraduateStudent360@department1.university0.edu;21;;1
13611;undergraduateStudent361;xxx-xxx-xxxx;undergraduateStudent361@department1.university0.edu;20;;1
13621;undergraduateStudent362;xxx-xxx-xxxx;undergraduateStudent362@department1.university0.edu;21;;1
13631;undergraduateStudent363;xxx-xxx-xxxx;undergraduateStudent363@department1.university0.edu;19;;1
13641;undergraduateStudent364;xxx-xxx-xxxx;undergraduateStudent364@department1.university0.edu;20;;1
13651;undergraduateStudent365;xxx-xxx-xxxx;undergraduateStudent365@department1.university0.edu;19;;1
13661;undergraduateStudent366;xxx-xxx-xxxx;undergraduateStudent366@department1.university0.edu;18;;1
13671;undergraduateStudent367;xxx-xxx-xxxx;undergraduateStudent367@department1.university0.edu;24;;1
13681;undergraduateStudent368;xxx-xxx-xxxx;undergraduateStudent368@department1.university0.edu;23;1091;1
13691;undergraduateStudent369;xxx-xxx-xxxx;undergraduateStudent369@department1.university0.edu;21;;1
13701;undergraduateStudent370;xxx-xxx-xxxx;undergraduateStudent370@department1.university0.edu;18;;1
13711;undergraduateStudent371;xxx-xxx-xxxx;undergraduateStudent371@department1.university0.edu;23;;1
13721;undergraduateStudent372;xxx-xxx-xxxx;undergraduateStudent372@department1.university0.edu;17;;1
13731;undergraduateStudent373;xxx-xxx-xxxx;undergraduateStudent373@department1.university0.edu;17;;1
13741;undergraduateStudent374;xxx-xxx-xxxx;undergraduateStudent374@department1.university0.edu;24;;1
13751;undergraduateStudent375;xxx-xxx-xxxx;undergraduateStudent375@department1.university0.edu;18;;1
13761;undergraduateStudent376;xxx-xxx-xxxx;undergraduateStudent376@department1.university0.edu;24;;1
13771;undergraduateStudent377;xxx-xxx-xxxx;undergraduateStudent377@department1.university0.edu;17;;1
13781;undergraduateStudent378;xxx-xxx-xxxx;undergraduateStudent378@department1.university0.edu;16;;1
13791;undergraduateStudent379;xxx-xxx-xxxx;undergraduateStudent379@department1.university0.edu;19;1001;1
13801;undergraduateStudent380;xxx-xxx-xxxx;undergraduateStudent380@department1.university0.edu;16;;1
13811;undergraduateStudent381;xxx-xxx-xxxx;undergraduateStudent381@department1.university0.edu;16;;1
13821;undergraduateStudent382;xxx-xxx-xxxx;undergraduateStudent382@department1.university0.edu;23;;1
13831;undergraduateStudent383;xxx-xxx-xxxx;undergraduateStudent383@department1.university0.edu;19;;1
13841;undergraduateStudent384;xxx-xxx-xxxx;undergraduateStudent384@department1.university0.edu;20;1011;1
13851;undergraduateStudent385;xxx-xxx-xxxx;undergraduateStudent385@department1.university0.edu;21;;1
13861;undergraduateStudent386;xxx-xxx-xxxx;undergraduateStudent386@department1.university0.edu;18;;1
13871;undergraduateStudent387;xxx-xxx-xxxx;undergraduateStudent387@department1.university0.edu;16;;1
13881;undergraduateStudent388;xxx-xxx-xxxx;undergraduateStudent388@department1.university0.edu;24;;1
13891;undergraduateStudent389;xxx-xxx-xxxx;undergraduateStudent389@department1.university0.edu;17;1022;1
13901;undergraduateStudent390;xxx-xxx-xxxx;undergraduateStudent390@department1.university0.edu;16;1041;1
13911;undergraduateStudent391;xxx-xxx-xxxx;undergraduateStudent391@department1.university0.edu;22;;1
13921;undergraduateStudent392;xxx-xxx-xxxx;undergraduateStudent392@department1.university0.edu;23;;1
13931;undergraduateStudent393;xxx-xxx-xxxx;undergraduateStudent393@department1.university0.edu;21;;1
13941;undergraduateStudent394;xxx-xxx-xxxx;undergraduateStudent394@department1.university0.edu;22;;1
13951;undergraduateStudent395;xxx-xxx-xxxx;undergraduateStudent395@department1.university0.edu;16;1052;1
13961;undergraduateStudent396;xxx-xxx-xxxx;undergraduateStudent396@department1.university0.edu;20;;1
13971;undergraduateStudent397;xxx-xxx-xxxx;undergraduateStudent397@department1.university0.edu;16;1031;1
13981;undergraduateStudent398;xxx-xxx-xxxx;undergraduateStudent398@department1.university0.edu;16;;1
13991;undergraduateStudent399;xxx-xxx-xxxx;undergraduateStudent399@department1.university0.edu;23;;1
14001;undergraduateStudent400;xxx-xxx-xxxx;undergraduateStudent400@department1.university0.edu;23;;1
14011;undergraduateStudent401;xxx-xxx-xxxx;undergraduateStudent401@department1.university0.edu;24;;1
14021;undergraduateStudent402;xxx-xxx-xxxx;undergraduateStudent402@department1.university0.edu;23;;1
14031;undergraduateStudent403;xxx-xxx-xxxx;undergraduateStudent403@department1.university0.edu;23;;1
14041;undergraduateStudent404;xxx-xxx-xxxx;undergraduateStudent404@department1.university0.edu;24;;1
14051;undergraduateStudent405;xxx-xxx-xxxx;undergraduateStudent405@department1.university0.edu;20;;1
14061;undergraduateStudent406;xxx-xxx-xxxx;undergraduateStudent406@department1.university0.edu;17;;1
14071;undergraduateStudent407;xxx-xxx-xxxx;undergraduateStudent407@department1.university0.edu;20;1062;1
14081;undergraduateStudent408;xxx-xxx-xxxx;undergraduateStudent408@department1.university0.edu;24;;1
14091;undergraduateStudent409;xxx-xxx-xxxx;undergraduateStudent409@department1.university0.edu;22;;1
14101;undergraduateStudent410;xxx-xxx-xxxx;undergraduateStudent410@department1.university0.edu;18;;1
20001;undergraduateStudent0;xxx-xxx-xxxx;undergraduateStudent0@department2.university0.edu;19;2082;2
20011;undergraduateStudent1;xxx-xxx-xxxx;undergraduateStudent1@department2.university0.edu;16;;2
20021;undergraduateStudent2;xxx-xxx-xxxx;undergraduateStudent2@department2.university0.edu;24;;2
20031;undergraduateStudent3;xxx-xxx-xxxx;undergraduateStudent3@department2.university0.edu;21;;2
20041;undergraduateStudent4;xxx-xxx-xxxx;undergraduateStudent4@department2.university0.edu;19;;2
20051;undergraduateStudent5;xxx-xxx-xxxx;undergraduateStudent5@department2.university0.edu;24;2073;2
20061;undergraduateStudent6;xxx-xxx-xxxx;undergraduateStudent6@department2.university0.edu;18;;2
20071;undergraduateStudent7;xxx-xxx-xxxx;undergraduateStudent7@department2.university0.edu;16;2023;2
20081;undergraduateStudent8;xxx-xxx-xxxx;undergraduateStudent8@department2.university0.edu;20;;2
20091;undergraduateStudent9;xxx-xxx-xxxx;undergraduateStudent9@department2.university0.edu;19;;2
20101;undergraduateStudent10;xxx-xxx-xxxx;undergraduateStudent10@department2.university0.edu;23;;2
20111;undergraduateStudent11;xxx-xxx-xxxx;undergraduateStudent11@department2.university0.edu;23;2031;2
20121;undergraduateStudent12;xxx-xxx-xxxx;undergraduateStudent12@department2.university0.edu;23;;2
20131;undergraduateStudent13;xxx-xxx-xxxx;undergraduateStudent13@department2.university0.edu;22;2062;2
20141;undergraduateStudent14;xxx-xxx-xxxx;undergraduateStudent14@department2.university0.edu;20;;2
20151;undergraduateStudent15;xxx-xxx-xxxx;undergraduateStudent15@department2.university0.edu;22;;2
20161;undergraduateStudent16;xxx-xxx-xxxx;undergraduateStudent16@department2.university0.edu;20;;2
20171;undergraduateStudent17;xxx-xxx-xxxx;undergraduateStudent17@department2.university0.edu;21;;2
20181;undergraduateStudent18;xxx-xxx-xxxx;undergraduateStudent18@department2.university0.edu;24;;2
20191;undergraduateStudent19;xxx-xxx-xxxx;undergraduateStudent19@department2.university0.edu;22;;2
20201;undergraduateStudent20;xxx-xxx-xxxx;undergraduateStudent20@department2.university0.edu;23;2053;2
20211;undergraduateStudent21;xxx-xxx-xxxx;undergraduateStudent21@department2.university0.edu;21;;2
20221;undergraduateStudent22;xxx-xxx-xxxx;undergraduateStudent22@department2.university0.edu;16;;2
20231;undergraduateStudent23;xxx-xxx-xxxx;undergraduateStudent23@department2.university0.edu;18;;2
20241;undergraduateStudent24;xxx-xxx-xxxx;undergraduateStudent24@department2.university0.edu;17;;2
20251;undergraduateStudent25;xxx-xxx-xxxx;undergraduateStudent25@department2.university0.edu;22;;2
20261;undergraduateStudent26;xxx-xxx-xxxx;undergraduateStudent26@department2.university0.edu;22;2033;2
20271;undergraduateStudent27;xxx-xxx-xxxx;undergraduateStudent27@department2.university0.edu;18;;2
20281;undergraduateStudent28;xxx-xxx-xxxx;undergraduateStudent28@department2.university0.edu;17;;2
20291;undergraduateStudent29;xxx-xxx-xxxx;undergraduateStudent29@department2.university0.edu;17;;2
20301;undergraduateStudent30;xxx-xxx-xxxx;undergraduateStudent30@department2.university0.edu;20;;2
20311;undergraduateStudent31;xxx-xxx-xxxx;undergraduateStudent31@department2.university0.edu;20;;2
20321;undergraduateStudent32;xxx-xxx-xxxx;undergraduateStudent32@department2.university0.edu;23;;2
20331;undergraduateStudent33;xxx-xxx-xxxx;undergraduateStudent33@department2.university0.edu;23;2053;2
20341;undergraduateStudent34;xxx-xxx-xxxx;undergraduateStudent34@department2.university0.edu;16;;2
20351;undergraduateStudent35;xxx-xxx-xxxx;undergraduateStudent35@department2.university0.edu;17;;2
20361;undergraduateStudent36;xxx-xxx-xxxx;undergraduateStudent36@department2.university0.edu;21;;2
20371;undergraduateStudent37;xxx-xxx-xxxx;undergraduateStudent37@department2.university0.edu;22;;2
20381;undergraduateStudent38;xxx-xxx-xxxx;undergraduateStudent38@department2.university0.edu;22;;2
20391;undergraduateStudent39;xxx-xxx-xxxx;undergraduateStudent39@department2.university0.edu;17;;2
20401;undergraduateStudent40;xxx-xxx-xxxx;undergraduateStudent40@department2.university0.edu;18;2061;2
20411;undergraduateStudent41;xxx-xxx-xxxx;undergraduateStudent41@department2.university0.edu;18;;2
20421;undergraduateStudent42;xxx-xxx-xxxx;undergraduateStudent42@department2.university0.edu;21;;2
20431;undergraduateStudent43;xxx-xxx-xxxx;undergraduateStudent43@department2.university0.edu;24;;2
20441;undergraduateStudent44;xxx-xxx-xxxx;undergraduateStudent44@department2.university0.edu;24;;2
20451;undergraduateStudent45;xxx-xxx-xxxx;undergraduateStudent45@department2.university0.edu;17;2062;2
20461;undergraduateStudent46;xxx-xxx-xxxx;undergraduateStudent46@department2.university0.edu;24;2073;2
20471;undergraduateStudent47;xxx-xxx-xxxx;undergraduateStudent47@department2.university0.edu;16;2042;2
20481;undergraduateStudent48;xxx-xxx-xxxx;undergraduateStudent48@department2.university0.edu;17;;2
20491;undergraduateStudent49;xxx-xxx-xxxx;undergraduateStudent49@department2.university0.edu;20;;2
20501;undergraduateStudent50;xxx-xxx-xxxx;undergraduateStudent50@department2.university0.edu;19;;2
20511;undergraduateStudent51;xxx-xxx-xxxx;undergraduateStudent51@department2.university0.edu;19;;2
20521;undergraduateStudent52;xxx-xxx-xxxx;undergraduateStudent52@department2.university0.edu;21;;2
20531;undergraduateStudent53;xxx-xxx-xxxx;undergraduateStudent53@department2.university0.edu;23;;2
20541;undergraduateStudent54;xxx-xxx-xxxx;undergraduateStudent54@department2.university0.edu;18;;2
20551;undergraduateStudent55;xxx-xxx-xxxx;undergraduateStudent55@department2.university0.edu;18;;2
20561;undergraduateStudent56;xxx-xxx-xxxx;undergraduateStudent56@department2.university0.edu;21;;2
20571;undergraduateStudent57;xxx-xxx-xxxx;undergraduateStudent57@department2.university0.edu;24;;2
20581;undergraduateStudent58;xxx-xxx-xxxx;undergraduateStudent58@department2.university0.edu;16;;2
20591;undergraduateStudent59;xxx-xxx-xxxx;undergraduateStudent59@department2.university0.edu;19;;2
20601;undergraduateStudent60;xxx-xxx-xxxx;undergraduateStudent60@department2.university0.edu;17;;2
20611;undergraduateStudent61;xxx-xxx-xxxx;undergraduateStudent61@department2.university0.edu;23;;2
20621;undergraduateStudent62;xxx-xxx-xxxx;undergraduateStudent62@department2.university0.edu;20;;2
20631;undergraduateStudent63;xxx-xxx-xxxx;undergraduateStudent63@department2.university0.edu;20;;2
20641;undergraduateStudent64;xxx-xxx-xxxx;undergraduateStudent64@department2.university0.edu;18;;2
20651;undergraduateStudent65;xxx-xxx-xxxx;undergraduateStudent65@department2.university0.edu;23;;2
20661;undergraduateStudent66;xxx-xxx-xxxx;undergraduateStudent66@department2.university0.edu;20;2053;2
20671;undergraduateStudent67;xxx-xxx-xxxx;undergraduateStudent67@department2.university0.edu;22;;2
20681;undergraduateStudent68;xxx-xxx-xxxx;undergraduateStudent68@department2.university0.edu;18;;2
20691;undergraduateStudent69;xxx-xxx-xxxx;undergraduateStudent69@department2.university0.edu;17;;2
20701;undergraduateStudent70;xxx-xxx-xxxx;undergraduateStudent70@department2.university0.edu;16;;2
20711;undergraduateStudent71;xxx-xxx-xxxx;undergraduateStudent71@department2.university0.edu;19;;2
20721;undergraduateStudent72;xxx-xxx-xxxx;undergraduateStudent72@department2.university0.edu;18;2022;2
20731;undergraduateStudent73;xxx-xxx-xxxx;undergraduateStudent73@department2.university0.edu;17;;2
20741;undergraduateStudent74;xxx-xxx-xxxx;undergraduateStudent74@department2.university0.edu;16;;2
20751;undergraduateStudent75;xxx-xxx-xxxx;undergraduateStudent75@department2.university0.edu;24;;2
20761;undergraduateStudent76;xxx-xxx-xxxx;undergraduateStudent76@department2.university0.edu;19;;2
20771;undergraduateStudent77;xxx-xxx-xxxx;undergraduateStudent77@department2.university0.edu;22;;2
20781;undergraduateStudent78;xxx-xxx-xxxx;undergraduateStudent78@department2.university0.edu;19;;2
20791;undergraduateStudent79;xxx-xxx-xxxx;undergraduateStudent79@department2.university0.edu;17;;2
20801;undergraduateStudent80;xxx-xxx-xxxx;undergraduateStudent80@department2.university0.edu;22;;2
20811;undergraduateStudent81;xxx-xxx-xxxx;undergraduateStudent81@department2.university0.edu;20;;2
20821;undergraduateStudent82;xxx-xxx-xxxx;undergraduateStudent82@department2.university0.edu;17;;2
20831;undergraduateStudent83;xxx-xxx-xxxx;undergraduateStudent83@department2.university0.edu;21;;2
20841;undergraduateStudent84;xxx-xxx-xxxx;undergraduateStudent84@department2.university0.edu;23;;2
20851;undergraduateStudent85;xxx-xxx-xxxx;undergraduateStudent85@department2.university0.edu;17;;2
20861;undergraduateStudent86;xxx-xxx-xxxx;undergraduateStudent86@department2.university0.edu;18;;2
