"nr";"name";"telephone";"emailAddress";"age";"advisor";"memberOf"
10411;"undergraduateStudent41";"xxx-xxx-xxxx";"undergraduateStudent41@department1.university0.edu";17;0;1
10421;"undergraduateStudent42";"xxx-xxx-xxxx";"undergraduateStudent42@department1.university0.edu";16;0;1
10431;"undergraduateStudent43";"xxx-xxx-xxxx";"undergraduateStudent43@department1.university0.edu";18;0;1
10441;"undergraduateStudent44";"xxx-xxx-xxxx";"undergraduateStudent44@department1.university0.edu";16;0;1
10451;"undergraduateStudent45";"xxx-xxx-xxxx";"undergraduateStudent45@department1.university0.edu";22;0;1
10461;"undergraduateStudent46";"xxx-xxx-xxxx";"undergraduateStudent46@department1.university0.edu";21;0;1
10471;"undergraduateStudent47";"xxx-xxx-xxxx";"undergraduateStudent47@department1.university0.edu";19;0;1
10481;"undergraduateStudent48";"xxx-xxx-xxxx";"undergraduateStudent48@department1.university0.edu";23;1043;1
10491;"undergraduateStudent49";"xxx-xxx-xxxx";"undergraduateStudent49@department1.university0.edu";21;0;1
10501;"undergraduateStudent50";"xxx-xxx-xxxx";"undergraduateStudent50@department1.university0.edu";22;0;1
10511;"undergraduateStudent51";"xxx-xxx-xxxx";"undergraduateStudent51@department1.university0.edu";17;0;1
10521;"undergraduateStudent52";"xxx-xxx-xxxx";"undergraduateStudent52@department1.university0.edu";19;0;1
10531;"undergraduateStudent53";"xxx-xxx-xxxx";"undergraduateStudent53@department1.university0.edu";22;0;1
10541;"undergraduateStudent54";"xxx-xxx-xxxx";"undergraduateStudent54@department1.university0.edu";23;1003;1
10551;"undergraduateStudent55";"xxx-xxx-xxxx";"undergraduateStudent55@department1.university0.edu";19;0;1
10561;"undergraduateStudent56";"xxx-xxx-xxxx";"undergraduateStudent56@department1.university0.edu";16;0;1
10571;"undergraduateStudent57";"xxx-xxx-xxxx";"undergraduateStudent57@department1.university0.edu";23;1043;1
10581;"undergraduateStudent58";"xxx-xxx-xxxx";"undergraduateStudent58@department1.university0.edu";24;0;1
10591;"undergraduateStudent59";"xxx-xxx-xxxx";"undergraduateStudent59@department1.university0.edu";17;0;1
10601;"undergraduateStudent60";"xxx-xxx-xxxx";"undergraduateStudent60@department1.university0.edu";20;1041;1
10611;"undergraduateStudent61";"xxx-xxx-xxxx";"undergraduateStudent61@department1.university0.edu";18;0;1
10621;"undergraduateStudent62";"xxx-xxx-xxxx";"undergraduateStudent62@department1.university0.edu";19;1052;1
10631;"undergraduateStudent63";"xxx-xxx-xxxx";"undergraduateStudent63@department1.university0.edu";16;0;1
10641;"undergraduateStudent64";"xxx-xxx-xxxx";"undergraduateStudent64@department1.university0.edu";18;0;1
10651;"undergraduateStudent65";"xxx-xxx-xxxx";"undergraduateStudent65@department1.university0.edu";22;0;1
10661;"undergraduateStudent66";"xxx-xxx-xxxx";"undergraduateStudent66@department1.university0.edu";22;1002;1
10671;"undergraduateStudent67";"xxx-xxx-xxxx";"undergraduateStudent67@department1.university0.edu";20;0;1
10681;"undergraduateStudent68";"xxx-xxx-xxxx";"undergraduateStudent68@department1.university0.edu";18;0;1
10691;"undergraduateStudent69";"xxx-xxx-xxxx";"undergraduateStudent69@department1.university0.edu";23;0;1
10701;"undergraduateStudent70";"xxx-xxx-xxxx";"undergraduateStudent70@department1.university0.edu";22;0;1
10711;"undergraduateStudent71";"xxx-xxx-xxxx";"undergraduateStudent71@department1.university0.edu";21;0;1
10721;"undergraduateStudent72";"xxx-xxx-xxxx";"undergraduateStudent72@department1.university0.edu";16;0;1
10731;"undergraduateStudent73";"xxx-xxx-xxxx";"undergraduateStudent73@department1.university0.edu";21;0;1
10741;"undergraduateStudent74";"xxx-xxx-xxxx";"undergraduateStudent74@department1.university0.edu";20;0;1
10751;"undergraduateStudent75";"xxx-xxx-xxxx";"undergraduateStudent75@department1.university0.edu";21;1052;1
10761;"undergraduateStudent76";"xxx-xxx-xxxx";"undergraduateStudent76@department1.university0.edu";17;0;1
10771;"undergraduateStudent77";"xxx-xxx-xxxx";"undergraduateStudent77@department1.university0.edu";24;0;1
10781;"undergraduateStudent78";"xxx-xxx-xxxx";"undergraduateStudent78@department1.university0.edu";20;1051;1
10791;"undergraduateStudent79";"xxx-xxx-xxxx";"undergraduateStudent79@department1.university0.edu";16;0;1
10801;"undergraduateStudent80";"xxx-xxx-xxxx";"undergraduateStudent80@department1.university0.edu";22;0;1
10811;"undergraduateStudent81";"xxx-xxx-xxxx";"undergraduateStudent81@department1.university0.edu";23;0;1
10821;"undergraduateStudent82";"xxx-xxx-xxxx";"undergraduateStudent82@department1.university0.edu";23;1033;1
10831;"undergraduateStudent83";"xxx-xxx-xxxx";"undergraduateStudent83@department1.university0.edu";19;0;1
10841;"undergraduateStudent84";"xxx-xxx-xxxx";"undergraduateStudent84@department1.university0.edu";19;0;1
10851;"undergraduateStudent85";"xxx-xxx-xxxx";"undergraduateStudent85@department1.university0.edu";17;0;1
10861;"undergraduateStudent86";"xxx-xxx-xxxx";"undergraduateStudent86@department1.university0.edu";16;0;1
10871;"undergraduateStudent87";"xxx-xxx-xxxx";"undergraduateStudent87@department1.university0.edu";21;0;1
10881;"undergraduateStudent88";"xxx-xxx-xxxx";"undergraduateStudent88@department1.university0.edu";22;0;1
10891;"undergraduateStudent89";"xxx-xxx-xxxx";"undergraduateStudent89@department1.university0.edu";20;1052;1
10901;"undergraduateStudent90";"xxx-xxx-xxxx";"undergraduateStudent90@department1.university0.edu";24;0;1
10911;"undergraduateStudent91";"xxx-xxx-xxxx";"undergraduateStudent91@department1.university0.edu";24;1022;1
10921;"undergraduateStudent92";"xxx-xxx-xxxx";"undergraduateStudent92@department1.university0.edu";21;0;1
10931;"undergraduateStudent93";"xxx-xxx-xxxx";"undergraduateStudent93@department1.university0.edu";24;1023;1
10941;"undergraduateStudent94";"xxx-xxx-xxxx";"undergraduateStudent94@department1.university0.edu";22;0;1
10951;"undergraduateStudent95";"xxx-xxx-xxxx";"undergraduateStudent95@department1.university0.edu";19;1021;1
10961;"undergraduateStudent96";"xxx-xxx-xxxx";"undergraduateStudent96@department1.university0.edu";20;1091;1
10971;"undergraduateStudent97";"xxx-xxx-xxxx";"undergraduateStudent97@department1.university0.edu";22;0;1
10981;"undergraduateStudent98";"xxx-xxx-xxxx";"undergraduateStudent98@department1.university0.edu";21;0;1
10991;"undergraduateStudent99";"xxx-xxx-xxxx";"undergraduateStudent99@department1.university0.edu";19;0;1
11001;"undergraduateStudent100";"xxx-xxx-xxxx";"undergraduateStudent100@department1.university0.edu";23;0;1
11011;"undergraduateStudent101";"xxx-xxx-xxxx";"undergraduateStudent101@department1.university0.edu";16;0;1
11021;"undergraduateStudent102";"xxx-xxx-xxxx";"undergraduateStudent102@department1.university0.edu";18;0;1
11031;"undergraduateStudent103";"xxx-xxx-xxxx";"undergraduateStudent103@department1.university0.edu";24;1091;1
11041;"undergraduateStudent104";"xxx-xxx-xxxx";"undergraduateStudent104@department1.university0.edu";24;0;1
11051;"undergraduateStudent105";"xxx-xxx-xxxx";"undergraduateStudent105@department1.university0.edu";20;0;1
11061;"undergraduateStudent106";"xxx-xxx-xxxx";"undergraduateStudent106@department1.university0.edu";17;1012;1
11071;"undergraduateStudent107";"xxx-xxx-xxxx";"undergraduateStudent107@department1.university0.edu";20;0;1
11081;"undergraduateStudent108";"xxx-xxx-xxxx";"undergraduateStudent108@department1.university0.edu";22;1041;1
11091;"undergraduateStudent109";"xxx-xxx-xxxx";"undergraduateStudent109@department1.university0.edu";19;0;1
11101;"undergraduateStudent110";"xxx-xxx-xxxx";"undergraduateStudent110@department1.university0.edu";24;0;1
11111;"undergraduateStudent111";"xxx-xxx-xxxx";"undergraduateStudent111@department1.university0.edu";20;1052;1
11121;"undergraduateStudent112";"xxx-xxx-xxxx";"undergraduateStudent112@department1.university0.edu";23;1032;1
11131;"undergraduateStudent113";"xxx-xxx-xxxx";"undergraduateStudent113@department1.university0.edu";21;0;1
11141;"undergraduateStudent114";"xxx-xxx-xxxx";"undergraduateStudent114@department1.university0.edu";19;0;1
11151;"undergraduateStudent115";"xxx-xxx-xxxx";"undergraduateStudent115@department1.university0.edu";23;0;1
11161;"undergraduateStudent116";"xxx-xxx-xxxx";"undergraduateStudent116@department1.university0.edu";20;1012;1
11171;"undergraduateStudent117";"xxx-xxx-xxxx";"undergraduateStudent117@department1.university0.edu";18;0;1
11181;"undergraduateStudent118";"xxx-xxx-xxxx";"undergraduateStudent118@department1.university0.edu";24;0;1
11191;"undergraduateStudent119";"xxx-xxx-xxxx";"undergraduateStudent119@department1.university0.edu";21;1042;1
11201;"undergraduateStudent120";"xxx-xxx-xxxx";"undergraduateStudent120@department1.university0.edu";16;0;1
11211;"undergraduateStudent121";"xxx-xxx-xxxx";"undergraduateStudent121@department1.university0.edu";20;0;1
11221;"undergraduateStudent122";"xxx-xxx-xxxx";"undergraduateStudent122@department1.university0.edu";22;0;1
11231;"undergraduateStudent123";"xxx-xxx-xxxx";"undergraduateStudent123@department1.university0.edu";18;0;1
11241;"undergraduateStudent124";"xxx-xxx-xxxx";"undergraduateStudent124@department1.university0.edu";21;1041;1
11251;"undergraduateStudent125";"xxx-xxx-xxxx";"undergraduateStudent125@department1.university0.edu";19;0;1
11261;"undergraduateStudent126";"xxx-xxx-xxxx";"undergraduateStudent126@department1.university0.edu";22;1043;1
11271;"undergraduateStudent127";"xxx-xxx-xxxx";"undergraduateStudent127@department1.university0.edu";19;0;1
11281;"undergraduateStudent128";"xxx-xxx-xxxx";"undergraduateStudent128@department1.university0.edu";17;0;1
11291;"undergraduateStudent129";"xxx-xxx-xxxx";"undergraduateStudent129@department1.university0.edu";22;0;1
11301;"undergraduateStudent130";"xxx-xxx-xxxx";"undergraduateStudent130@department1.university0.edu";21;0;1
11311;"undergraduateStudent131";"xxx-xxx-xxxx";"undergraduateStudent131@department1.university0.edu";24;0;1
11321;"undergraduateStudent132";"xxx-xxx-xxxx";"undergraduateStudent132@department1.university0.edu";18;0;1
11331;"undergraduateStudent133";"xxx-xxx-xxxx";"undergraduateStudent133@department1.university0.edu";17;1041;1
11341;"undergraduateStudent134";"xxx-xxx-xxxx";"undergraduateStudent134@department1.university0.edu";20;0;1
11351;"undergraduateStudent135";"xxx-xxx-xxxx";"undergraduateStudent135@department1.university0.edu";19;0;1
11361;"undergraduateStudent136";"xxx-xxx-xxxx";"undergraduateStudent136@department1.university0.edu";23;1043;1
11371;"undergraduateStudent137";"xxx-xxx-xxxx";"undergraduateStudent137@department1.university0.edu";20;1043;1
11381;"undergraduateStudent138";"xxx-xxx-xxxx";"undergraduateStudent138@department1.university0.edu";16;0;1
11391;"undergraduateStudent139";"xxx-xxx-xxxx";"undergraduateStudent139@department1.university0.edu";17;0;1
11401;"undergraduateStudent140";"xxx-xxx-xxxx";"undergraduateStudent140@department1.university0.edu";23;0;1
11411;"undergraduateStudent141";"xxx-xxx-xxxx";"undergraduateStudent141@department1.university0.edu";17;0;1
11421;"undergraduateStudent142";"xxx-xxx-xxxx";"undergraduateStudent142@department1.university0.edu";19;0;1
11431;"undergraduateStudent143";"xxx-xxx-xxxx";"undergraduateStudent143@department1.university0.edu";18;0;1
11441;"undergraduateStudent144";"xxx-xxx-xxxx";"undergraduateStudent144@department1.university0.edu";23;0;1
11451;"undergraduateStudent145";"xxx-xxx-xxxx";"undergraduateStudent145@department1.university0.edu";19;0;1
11461;"undergraduateStudent146";"xxx-xxx-xxxx";"undergraduateStudent146@department1.university0.edu";23;0;1
11471;"undergraduateStudent147";"xxx-xxx-xxxx";"undergraduateStudent147@department1.university0.edu";18;0;1
11481;"undergraduateStudent148";"xxx-xxx-xxxx";"undergraduateStudent148@department1.university0.edu";24;0;1
11491;"undergraduateStudent149";"xxx-xxx-xxxx";"undergraduateStudent149@department1.university0.edu";17;0;1
11501;"undergraduateStudent150";"xxx-xxx-xxxx";"undergraduateStudent150@department1.university0.edu";22;0;1
11511;"undergraduateStudent151";"xxx-xxx-xxxx";"undergraduateStudent151@department1.university0.edu";19;1001;1
11521;"undergraduateStudent152";"xxx-xxx-xxxx";"undergraduateStudent152@department1.university0.edu";16;1012;1
11531;"undergraduateStudent153";"xxx-xxx-xxxx";"undergraduateStudent153@department1.university0.edu";16;0;1
11541;"undergraduateStudent154";"xxx-xxx-xxxx";"undergraduateStudent154@department1.university0.edu";24;0;1
11551;"undergraduateStudent155";"xxx-xxx-xxxx";"undergraduateStudent155@department1.university0.edu";23;0;1
11561;"undergraduateStudent156";"xxx-xxx-xxxx";"undergraduateStudent156@department1.university0.edu";22;0;1
11571;"undergraduateStudent157";"xxx-xxx-xxxx";"undergraduateStudent157@department1.university0.edu";20;1031;1
11581;"undergraduateStudent158";"xxx-xxx-xxxx";"undergraduateStudent158@department1.university0.edu";22;0;1
11591;"undergraduateStudent159";"xxx-xxx-xxxx";"undergraduateStudent159@department1.university0.edu";20;1082;1
11601;"undergraduateStudent160";"xxx-xxx-xxxx";"undergraduateStudent160@department1.university0.edu";24;0;1
11611;"undergraduateStudent161";"xxx-xxx-xxxx";"undergraduateStudent161@department1.university0.edu";23;0;1
11621;"undergraduateStudent162";"xxx-xxx-xxxx";"undergraduateStudent162@department1.university0.edu";21;0;1
11631;"undergraduateStudent163";"xxx-xxx-xxxx";"undergraduateStudent163@department1.university0.edu";16;1061;1
11641;"undergraduateStudent164";"xxx-xxx-xxxx";"undergraduateStudent164@department1.university0.edu";21;0;1
11651;"undergraduateStudent165";"xxx-xxx-xxxx";"undergraduateStudent165@department1.university0.edu";17;0;1
11661;"undergraduateStudent166";"xxx-xxx-xxxx";"undergraduateStudent166@department1.university0.edu";18;0;1
11671;"undergraduateStudent167";"xxx-xxx-xxxx";"undergraduateStudent167@department1.university0.edu";16;0;1
11681;"undergraduateStudent168";"xxx-xxx-xxxx";"undergraduateStudent168@department1.university0.edu";24;0;1
11691;"undergraduateStudent169";"xxx-xxx-xxxx";"undergraduateStudent169@department1.university0.edu";22;1062;1
11701;"undergraduateStudent170";"xxx-xxx-xxxx";"undergraduateStudent170@department1.university0.edu";18;0;1
11711;"undergraduateStudent171";"xxx-xxx-xxxx";"undergraduateStudent171@department1.university0.edu";19;0;1
11721;"undergraduateStudent172";"xxx-xxx-xxxx";"undergraduateStudent172@department1.university0.edu";22;0;1
11731;"undergraduateStudent173";"xxx-xxx-xxxx";"undergraduateStudent173@department1.university0.edu";23;0;1
11741;"undergraduateStudent174";"xxx-xxx-xxxx";"undergraduateStudent174@department1.university0.edu";22;0;1
11751;"undergraduateStudent175";"xxx-xxx-xxxx";"undergraduateStudent175@department1.university0.edu";23;0;1
11761;"undergraduateStudent176";"xxx-xxx-xxxx";"undergraduateStudent176@department1.university0.edu";21;0;1
11771;"undergraduateStudent177";"xxx-xxx-xxxx";"undergraduateStudent177@department1.university0.edu";18;0;1
11781;"undergraduateStudent178";"xxx-xxx-xxxx";"undergraduateStudent178@department1.university0.edu";24;0;1
11791;"undergraduateStudent179";"xxx-xxx-xxxx";"undergraduateStudent179@department1.university0.edu";24;0;1
11801;"undergraduateStudent180";"xxx-xxx-xxxx";"undergraduateStudent180@department1.university0.edu";22;0;1
11811;"undergraduateStudent181";"xxx-xxx-xxxx";"undergraduateStudent181@department1.university0.edu";16;0;1
11821;"undergraduateStudent182";"xxx-xxx-xxxx";"undergraduateStudent182@department1.university0.edu";17;1092;1
11831;"undergraduateStudent183";"xxx-xxx-xxxx";"undergraduateStudent183@department1.university0.edu";23;1052;1
11841;"undergraduateStudent184";"xxx-xxx-xxxx";"undergraduateStudent184@department1.university0.edu";22;1041;1
11851;"undergraduateStudent185";"xxx-xxx-xxxx";"undergraduateStudent185@department1.university0.edu";17;1081;1
11861;"undergraduateStudent186";"xxx-xxx-xxxx";"undergraduateStudent186@department1.university0.edu";17;0;1
11871;"undergraduateStudent187";"xxx-xxx-xxxx";"undergraduateStudent187@department1.university0.edu";23;0;1
11881;"undergraduateStudent188";"xxx-xxx-xxxx";"undergraduateStudent188@department1.university0.edu";16;0;1
11891;"undergraduateStudent189";"xxx-xxx-xxxx";"undergraduateStudent189@department1.university0.edu";17;0;1
11901;"undergraduateStudent190";"xxx-xxx-xxxx";"undergraduateStudent190@department1.university0.edu";23;0;1
11911;"undergraduateStudent191";"xxx-xxx-xxxx";"undergraduateStudent191@department1.university0.edu";22;0;1
11921;"undergraduateStudent192";"xxx-xxx-xxxx";"undergraduateStudent192@department1.university0.edu";21;0;1
11931;"undergraduateStudent193";"xxx-xxx-xxxx";"undergraduateStudent193@department1.university0.edu";23;0;1
11941;"undergraduateStudent194";"xxx-xxx-xxxx";"undergraduateStudent194@department1.university0.edu";23;0;1
11951;"undergraduateStudent195";"xxx-xxx-xxxx";"undergraduateStudent195@department1.university0.edu";22;1033;1
11961;"undergraduateStudent196";"xxx-xxx-xxxx";"undergraduateStudent196@department1.university0.edu";23;0;1
11971;"undergraduateStudent197";"xxx-xxx-xxxx";"undergraduateStudent197@department1.university0.edu";24;0;1
11981;"undergraduateStudent198";"xxx-xxx-xxxx";"undergraduateStudent198@department1.university0.edu";17;1013;1
11991;"undergraduateStudent199";"xxx-xxx-xxxx";"undergraduateStudent199@department1.university0.edu";23;0;1
12001;"undergraduateStudent200";"xxx-xxx-xxxx";"undergraduateStudent200@department1.university0.edu";18;0;1
12011;"undergraduateStudent201";"xxx-xxx-xxxx";"undergraduateStudent201@department1.university0.edu";22;0;1
12021;"undergraduateStudent202";"xxx-xxx-xxxx";"undergraduateStudent202@department1.university0.edu";18;0;1
12031;"undergraduateStudent203";"xxx-xxx-xxxx";"undergraduateStudent203@department1.university0.edu";17;0;1
12041;"undergraduateStudent204";"xxx-xxx-xxxx";"undergraduateStudent204@department1.university0.edu";23;1073;1
12051;"undergraduateStudent205";"xxx-xxx-xxxx";"undergraduateStudent205@department1.university0.edu";22;0;1
12061;"undergraduateStudent206";"xxx-xxx-xxxx";"undergraduateStudent206@department1.university0.edu";22;0;1
12071;"undergraduateStudent207";"xxx-xxx-xxxx";"undergraduateStudent207@department1.university0.edu";24;0;1
12081;"undergraduateStudent208";"xxx-xxx-xxxx";"undergraduateStudent208@department1.university0.edu";17;0;1
12091;"undergraduateStudent209";"xxx-xxx-xxxx";"undergraduateStudent209@department1.university0.edu";23;0;1
12101;"undergraduateStudent210";"xxx-xxx-xxxx";"undergraduateStudent210@department1.university0.edu";21;0;1
12111;"undergraduateStudent211";"xxx-xxx-xxxx";"undergraduateStudent211@department1.university0.edu";18;0;1
12121;"undergraduateStudent212";"xxx-xxx-xxxx";"undergraduateStudent212@department1.university0.edu";22;0;1
12131;"undergraduateStudent213";"xxx-xxx-xxxx";"undergraduateStudent213@department1.university0.edu";20;1033;1
12141;"undergraduateStudent214";"xxx-xxx-xxxx";"undergraduateStudent214@department1.university0.edu";21;0;1
12151;"undergraduateStudent215";"xxx-xxx-xxxx";"undergraduateStudent215@department1.university0.edu";22;1023;1
12161;"undergraduateStudent216";"xxx-xxx-xxxx";"undergraduateStudent216@department1.university0.edu";19;0;1
12171;"undergraduateStudent217";"xxx-xxx-xxxx";"undergraduateStudent217@department1.university0.edu";20;0;1
12181;"undergraduateStudent218";"xxx-xxx-xxxx";"undergraduateStudent218@department1.university0.edu";21;0;1
12191;"undergraduateStudent219";"xxx-xxx-xxxx";"undergraduateStudent219@department1.university0.edu";19;1043;1
12201;"undergraduateStudent220";"xxx-xxx-xxxx";"undergraduateStudent220@department1.university0.edu";21;0;1
12211;"undergraduateStudent221";"xxx-xxx-xxxx";"undergraduateStudent221@department1.university0.edu";21;0;1
12221;"undergraduateStudent222";"xxx-xxx-xxxx";"undergraduateStudent222@department1.university0.edu";18;0;1
12231;"undergraduateStudent223";"xxx-xxx-xxxx";"undergraduateStudent223@department1.university0.edu";17;0;1
12241;"undergraduateStudent224";"xxx-xxx-xxxx";"undergraduateStudent224@department1.university0.edu";18;1053;1
12251;"undergraduateStudent225";"xxx-xxx-xxxx";"undergraduateStudent225@department1.university0.edu";18;0;1
12261;"undergraduateStudent226";"xxx-xxx-xxxx";"undergraduateStudent226@department1.university0.edu";21;0;1
12271;"undergraduateStudent227";"xxx-xxx-xxxx";"undergraduateStudent227@department1.university0.edu";19;0;1
12281;"undergraduateStudent228";"xxx-xxx-xxxx";"undergraduateStudent228@department1.university0.edu";16;0;1
12291;"undergraduateStudent229";"xxx-xxx-xxxx";"undergraduateStudent229@department1.university0.edu";22;1013;1
12301;"undergraduateStudent230";"xxx-xxx-xxxx";"undergraduateStudent230@department1.university0.edu";18;0;1
12311;"undergraduateStudent231";"xxx-xxx-xxxx";"undergraduateStudent231@department1.university0.edu";17;0;1
12321;"undergraduateStudent232";"xxx-xxx-xxxx";"undergraduateStudent232@department1.university0.edu";16;1092;1
12331;"undergraduateStudent233";"xxx-xxx-xxxx";"undergraduateStudent233@department1.university0.edu";19;1062;1
12341;"undergraduateStudent234";"xxx-xxx-xxxx";"undergraduateStudent234@department1.university0.edu";16;0;1
12351;"undergraduateStudent235";"xxx-xxx-xxxx";"undergraduateStudent235@department1.university0.edu";20;0;1
12361;"undergraduateStudent236";"xxx-xxx-xxxx";"undergraduateStudent236@department1.university0.edu";19;0;1
12371;"undergraduateStudent237";"xxx-xxx-xxxx";"undergraduateStudent237@department1.university0.edu";19;0;1
12381;"undergraduateStudent238";"xxx-xxx-xxxx";"undergraduateStudent238@department1.university0.edu";24;0;1
12391;"undergraduateStudent239";"xxx-xxx-xxxx";"undergraduateStudent239@department1.university0.edu";21;0;1
12401;"undergraduateStudent240";"xxx-xxx-xxxx";"undergraduateStudent240@department1.university0.edu";24;0;1
12411;"undergraduateStudent241";"xxx-xxx-xxxx";"undergraduateStudent241@department1.university0.edu";24;0;1
12421;"undergraduateStudent242";"xxx-xxx-xxxx";"undergraduateStudent242@department1.university0.edu";21;0;1
12431;"undergraduateStudent243";"xxx-xxx-xxxx";"undergraduateStudent243@department1.university0.edu";24;0;1
12441;"undergraduateStudent244";"xxx-xxx-xxxx";"undergraduateStudent244@department1.university0.edu";21;1061;1
12451;"undergraduateStudent245";"xxx-xxx-xxxx";"undergraduateStudent245@department1.university0.edu";22;0;1
12461;"undergraduateStudent246";"xxx-xxx-xxxx";"undergraduateStudent246@department1.university0.edu";23;1082;1
12471;"undergraduateStudent247";"xxx-xxx-xxxx";"undergraduateStudent247@department1.university0.edu";18;0;1
12481;"undergraduateStudent248";"xxx-xxx-xxxx";"undergraduateStudent248@department1.university0.edu";23;0;1
12491;"undergraduateStudent249";"xxx-xxx-xxxx";"undergraduateStudent249@department1.university0.edu";20;0;1
12501;"undergraduateStudent250";"xxx-xxx-xxxx";"undergraduateStudent250@department1.university0.edu";18;0;1
12511;"undergraduateStudent251";"xxx-xxx-xxxx";"undergraduateStudent251@department1.university0.edu";23;1043;1
12521;"undergraduateStudent252";"xxx-xxx-xxxx";"undergraduateStudent252@department1.university0.edu";21;0;1
12531;"undergraduateStudent253";"xxx-xxx-xxxx";"undergraduateStudent253@department1.university0.edu";22;0;1
12541;"undergraduateStudent254";"xxx-xxx-xxxx";"undergraduateStudent254@department1.university0.edu";19;0;1
12551;"undergraduateStudent255";"xxx-xxx-xxxx";"undergraduateStudent255@department1.university0.edu";19;0;1
12561;"undergraduateStudent256";"xxx-xxx-xxxx";"undergraduateStudent256@department1.university0.edu";16;0;1
12571;"undergraduateStudent257";"xxx-xxx-xxxx";"undergraduateStudent257@department1.university0.edu";17;0;1
12581;"undergraduateStudent258";"xxx-xxx-xxxx";"undergraduateStudent258@department1.university0.edu";18;0;1
12591;"undergraduateStudent259";"xxx-xxx-xxxx";"undergraduateStudent259@department1.university0.edu";23;1013;1
12601;"undergraduateStudent260";"xxx-xxx-xxxx";"undergraduateStudent260@department1.university0.edu";19;0;1
12611;"undergraduateStudent261";"xxx-xxx-xxxx";"undergraduateStudent261@department1.university0.edu";23;1033;1
12621;"undergraduateStudent262";"xxx-xxx-xxxx";"undergraduateStudent262@department1.university0.edu";19;0;1
12631;"undergraduateStudent263";"xxx-xxx-xxxx";"undergraduateStudent263@department1.university0.edu";22;1021;1
12641;"undergraduateStudent264";"xxx-xxx-xxxx";"undergraduateStudent264@department1.university0.edu";17;1002;1
12651;"undergraduateStudent265";"xxx-xxx-xxxx";"undergraduateStudent265@department1.university0.edu";16;0;1
12661;"undergraduateStudent266";"xxx-xxx-xxxx";"undergraduateStudent266@department1.university0.edu";21;0;1
12671;"undergraduateStudent267";"xxx-xxx-xxxx";"undergraduateStudent267@department1.university0.edu";23;1002;1
12681;"undergraduateStudent268";"xxx-xxx-xxxx";"undergraduateStudent268@department1.university0.edu";20;1081;1
12691;"undergraduateStudent269";"xxx-xxx-xxxx";"undergraduateStudent269@department1.university0.edu";18;1023;1
12701;"undergraduateStudent270";"xxx-xxx-xxxx";"undergraduateStudent270@department1.university0.edu";17;0;1
12711;"undergraduateStudent271";"xxx-xxx-xxxx";"undergraduateStudent271@department1.university0.edu";20;1023;1
12721;"undergraduateStudent272";"xxx-xxx-xxxx";"undergraduateStudent272@department1.university0.edu";18;0;1
12731;"undergraduateStudent273";"xxx-xxx-xxxx";"undergraduateStudent273@department1.university0.edu";21;1033;1
12741;"undergraduateStudent274";"xxx-xxx-xxxx";"undergraduateStudent274@department1.university0.edu";20;0;1
12751;"undergraduateStudent275";"xxx-xxx-xxxx";"undergraduateStudent275@department1.university0.edu";23;0;1
12761;"undergraduateStudent276";"xxx-xxx-xxxx";"undergraduateStudent276@department1.university0.edu";22;0;1
12771;"undergraduateStudent277";"xxx-xxx-xxxx";"undergraduateStudent277@department1.university0.edu";18;0;1
12781;"undergraduateStudent278";"xxx-xxx-xxxx";"undergraduateStudent278@department1.university0.edu";23;1051;1
12791;"undergraduateStudent279";"xxx-xxx-xxxx";"undergraduateStudent279@department1.university0.edu";18;0;1
12801;"undergraduateStudent280";"xxx-xxx-xxxx";"undergraduateStudent280@department1.university0.edu";17;0;1
12811;"undergraduateStudent281";"xxx-xxx-xxxx";"undergraduateStudent281@department1.university0.edu";18;1011;1
12821;"undergraduateStudent282";"xxx-xxx-xxxx";"undergraduateStudent282@department1.university0.edu";22;0;1
12831;"undergraduateStudent283";"xxx-xxx-xxxx";"undergraduateStudent283@department1.university0.edu";18;1011;1
12841;"undergraduateStudent284";"xxx-xxx-xxxx";"undergraduateStudent284@department1.university0.edu";16;0;1
12851;"undergraduateStudent285";"xxx-xxx-xxxx";"undergraduateStudent285@department1.university0.edu";16;1043;1
12861;"undergraduateStudent286";"xxx-xxx-xxxx";"undergraduateStudent286@department1.university0.edu";21;0;1
12871;"undergraduateStudent287";"xxx-xxx-xxxx";"undergraduateStudent287@department1.university0.edu";24;0;1
12881;"undergraduateStudent288";"xxx-xxx-xxxx";"undergraduateStudent288@department1.university0.edu";24;0;1
12891;"undergraduateStudent289";"xxx-xxx-xxxx";"undergraduateStudent289@department1.university0.edu";16;0;1
12901;"undergraduateStudent290";"xxx-xxx-xxxx";"undergraduateStudent290@department1.university0.edu";22;0;1
12911;"undergraduateStudent291";"xxx-xxx-xxxx";"undergraduateStudent291@department1.university0.edu";24;1043;1
12921;"undergraduateStudent292";"xxx-xxx-xxxx";"undergraduateStudent292@department1.university0.edu";23;0;1
12931;"undergraduateStudent293";"xxx-xxx-xxxx";"undergraduateStudent293@department1.university0.edu";23;1011;1
12941;"undergraduateStudent294";"xxx-xxx-xxxx";"undergraduateStudent294@department1.university0.edu";22;0;1
12951;"undergraduateStudent295";"xxx-xxx-xxxx";"undergraduateStudent295@department1.university0.edu";24;0;1
12961;"undergraduateStudent296";"xxx-xxx-xxxx";"undergraduateStudent296@department1.university0.edu";21;0;1
12971;"undergraduateStudent297";"xxx-xxx-xxxx";"undergraduateStudent297@department1.university0.edu";16;0;1
